temperature_c,humidity,wind_speed_kmh,precipitation,battery_percentage,vehicle_speed_kmh,hvac_usage,terrain_type,battery_age_years,battery_capacity_kwh,epa_range_km,vehicle_weight_kg,range_degradation_pct
27.1,17,11.2,none,58,101.4,False,hilly,7.6,56.5,290.3,1876,13.98
39.2,62,42.8,none,60,72.9,True,flat,6.4,64.4,440.5,1629,15.31
-2.8,22,31.0,none,68,55.9,True,flat,0.4,60.7,356.5,1719,31.12
-26.7,14,58.8,none,79,71.3,True,flat,9.5,92.1,516.1,1940,65.0
26.1,44,8.2,none,95,118.2,False,hilly,8.9,95.7,653.7,1749,20.73
12.3,66,49.6,none,82,84.7,True,flat,3.0,84.1,588.7,1815,22.2
-16.1,20,34.9,rain,94,63.5,True,flat,2.9,89.3,556.2,2444,53.6
4.6,38,32.5,none,84,97.2,True,flat,5.0,61.2,374.7,1886,26.43
22.0,48,18.6,none,14,91.2,False,hilly,6.2,49.0,335.2,1653,11.72
23.9,24,2.4,none,21,86.0,False,flat,2.9,81.2,434.9,1846,6.77
5.0,56,67.8,none,90,69.1,True,flat,8.0,78.2,490.2,1538,30.47
-8.6,18,26.1,none,12,37.2,True,flat,0.8,55.8,369.2,2117,32.67
38.2,14,54.5,none,81,92.1,True,flat,4.0,94.7,613.8,2221,16.99
16.4,57,75.8,none,86,72.0,False,flat,5.6,61.5,399.2,1903,8.87
-1.4,32,45.2,snow,47,72.9,True,flat,8.0,88.9,587.7,2051,37.74
-10.4,19,31.8,none,42,53.4,True,hilly,8.7,47.7,259.0,2374,47.44
21.2,48,21.5,rain,27,54.9,False,hilly,2.4,57.2,349.6,1706,12.63
-13.0,92,74.7,none,14,108.7,True,hilly,2.4,76.9,401.2,1665,51.24
-18.0,75,54.6,none,77,77.9,True,flat,3.7,54.5,282.5,1759,53.17
7.1,83,53.2,rain,17,40.9,True,mountainous,4.3,97.4,646.2,1719,35.64
-9.7,88,34.1,none,95,34.6,True,flat,8.5,73.1,484.2,2375,39.31
14.0,98,67.6,none,37,52.5,True,hilly,0.1,83.9,450.0,1546,24.64
-21.7,79,57.1,none,81,78.7,False,hilly,6.8,73.7,451.8,1584,58.28
15.8,65,22.7,rain,15,91.7,False,flat,2.2,64.4,327.1,2441,11.06
-10.2,43,48.0,none,58,44.4,True,flat,8.8,89.3,512.9,1892,48.48
-30.0,26,34.4,none,41,73.4,True,mountainous,3.2,41.4,219.0,1995,65.0
-21.1,72,0.5,none,13,37.3,False,hilly,5.4,65.6,376.9,2080,59.48
35.4,100,64.6,none,69,33.8,True,flat,3.3,92.9,572.1,2282,9.75
30.7,52,9.8,rain,95,116.3,True,flat,4.3,45.1,298.1,2212,27.53
-13.6,75,40.8,rain,11,95.8,False,hilly,5.2,52.4,316.1,1872,49.72
24.5,55,26.9,none,34,108.1,False,mountainous,7.5,97.6,670.1,2302,28.65
12.6,49,27.4,none,73,48.2,True,hilly,1.2,97.5,507.4,2247,17.66
38.0,47,38.2,snow,88,62.2,True,hilly,3.5,63.1,383.3,2379,27.59
-3.8,55,79.8,none,27,74.4,True,mountainous,6.4,85.1,580.1,1752,53.87
17.7,43,32.7,rain,16,95.8,True,hilly,5.9,77.5,424.1,1595,23.78
-25.6,77,14.6,none,11,83.5,True,mountainous,7.8,69.6,455.2,1606,65.0
-2.3,89,49.1,none,29,85.1,True,flat,8.9,88.8,489.5,2045,38.42
37.5,89,18.9,rain,16,45.7,True,hilly,0.9,79.1,549.8,1762,25.42
7.7,30,8.4,none,42,77.5,True,hilly,7.1,45.5,296.1,1545,30.46
-9.8,91,4.0,rain,50,112.4,True,flat,2.8,90.4,570.0,2337,50.42
-21.6,41,1.8,none,53,80.9,True,flat,4.8,56.5,380.9,2362,62.26
19.2,38,34.5,none,23,50.0,False,mountainous,6.3,78.0,481.5,1867,24.63
15.1,75,34.1,rain,52,71.3,False,flat,1.5,86.5,483.2,1631,11.12
-3.8,37,14.8,none,11,105.5,True,flat,3.5,93.9,529.0,1749,37.06
36.6,15,62.7,rain,32,43.5,True,hilly,9.8,95.5,590.1,2178,28.96
-28.4,44,10.3,snow,43,88.0,True,flat,1.4,95.5,578.7,2188,65.0
-8.7,75,73.2,snow,21,126.5,True,flat,0.8,79.4,541.4,2202,56.36
34.5,39,47.0,rain,83,68.0,True,hilly,8.4,77.5,471.2,2355,27.53
-7.5,67,2.2,none,28,34.4,True,flat,4.3,40.9,246.2,2384,38.49
-12.3,69,77.0,none,78,93.3,False,flat,6.7,45.1,265.8,2489,39.4
7.4,76,24.6,rain,53,34.7,True,flat,3.1,63.6,334.1,1853,26.9
27.7,91,36.0,none,53,49.2,False,mountainous,2.0,87.6,459.0,2413,21.96
-22.8,49,22.7,none,68,34.8,True,flat,2.1,75.5,478.5,2142,65.0
36.0,25,58.3,none,14,47.1,False,flat,2.0,54.1,320.2,1622,5.86
25.7,39,38.9,none,17,115.5,False,flat,2.5,47.4,288.6,2093,8.99
-17.3,49,10.6,snow,39,103.5,True,flat,2.2,68.1,466.7,1879,65.0
19.8,74,8.3,none,48,64.2,False,mountainous,8.1,94.8,622.3,1574,22.41
-3.1,11,58.0,none,49,119.7,True,hilly,5.3,43.2,248.7,1747,51.72
-1.8,38,19.0,none,71,96.5,True,flat,3.0,67.8,444.2,2213,35.8
24.8,80,11.0,rain,10,74.8,False,hilly,3.5,43.5,302.5,1848,10.93
37.4,70,40.0,snow,96,36.8,True,flat,9.6,55.0,293.0,2145,30.65
-21.1,76,64.2,none,26,103.1,True,flat,1.8,97.2,660.5,2409,65.0
-0.6,83,22.3,rain,32,67.6,True,flat,8.9,46.3,264.2,2090,38.93
3.7,80,22.1,none,92,60.3,True,hilly,7.4,43.1,278.6,2453,39.84
-3.7,71,66.7,none,10,58.8,True,flat,6.1,45.2,287.6,1843,38.12
-4.6,50,11.8,rain,99,30.8,True,hilly,6.2,81.5,522.8,2376,41.58
-26.3,99,49.3,none,13,104.3,True,flat,4.2,40.7,276.3,2463,65.0
18.0,61,76.4,none,21,44.5,False,flat,4.4,63.6,398.3,2018,9.3
0.5,28,67.3,none,32,82.1,True,hilly,8.0,97.2,523.1,1864,47.97
-16.4,36,4.9,none,49,31.6,True,flat,8.1,44.1,279.7,1851,51.75
27.1,72,25.6,none,57,92.8,False,hilly,5.7,95.9,544.6,1924,12.99
26.2,93,11.4,none,19,66.9,False,hilly,7.7,47.1,325.1,2161,12.55
4.0,26,75.9,none,17,93.1,True,flat,8.1,47.7,268.2,1939,34.08
-9.1,17,78.9,none,13,39.0,True,hilly,3.3,76.3,418.2,2263,50.82
14.7,89,18.8,none,33,56.6,True,hilly,6.2,54.6,274.9,2190,26.16
-9.8,92,53.6,none,93,41.0,True,hilly,4.4,40.2,270.2,1825,43.53
-13.5,35,67.3,snow,45,94.6,True,flat,1.0,85.0,580.5,2306,51.36
21.1,44,18.7,none,79,40.9,False,hilly,6.5,62.3,319.7,2258,10.54
-27.2,69,15.0,snow,27,91.7,True,hilly,5.9,94.5,550.8,2118,65.0
-23.4,40,0.9,none,16,43.5,True,hilly,1.0,56.7,330.9,1687,61.76
-29.5,89,33.0,rain,60,124.3,True,flat,0.7,80.2,529.1,2006,65.0
-19.3,20,72.0,none,84,71.6,True,hilly,2.5,59.6,338.9,1953,61.67
-25.2,13,72.2,rain,91,42.7,True,mountainous,8.3,48.9,278.1,1520,65.0
39.7,29,10.2,none,59,34.2,True,flat,0.6,98.5,557.8,2492,14.77
-9.8,36,16.3,none,36,62.9,True,hilly,4.6,75.3,441.1,2208,48.25
-19.6,20,32.6,none,20,119.1,True,hilly,1.8,90.4,568.1,1870,61.99
-13.1,16,62.4,none,70,44.4,False,hilly,2.5,55.0,381.6,2077,38.62
35.5,78,48.9,rain,35,109.1,False,flat,7.7,63.6,385.1,2391,18.99
6.4,25,41.1,snow,86,71.7,True,hilly,8.5,68.6,396.5,1538,38.87
-4.5,92,47.4,none,64,110.3,True,mountainous,5.8,77.8,391.6,1759,62.24
31.1,43,7.7,snow,87,117.4,True,hilly,8.6,63.7,338.9,2448,40.1
-2.4,70,38.2,none,61,129.8,True,flat,8.6,54.8,378.2,1516,47.82
-6.5,30,79.4,rain,79,36.8,True,flat,2.2,51.4,283.7,2081,35.32
-15.5,32,7.1,snow,36,109.6,True,flat,6.5,76.0,410.4,2037,64.75
-3.6,62,41.5,none,55,37.0,True,hilly,7.8,54.9,293.2,2480,42.86
-7.8,60,23.7,none,12,61.5,True,hilly,5.6,63.8,394.0,1930,44.52
17.4,79,43.2,none,65,94.6,False,flat,8.1,42.1,243.6,2476,16.44
-9.7,78,45.9,none,58,74.7,True,flat,6.3,55.4,341.6,1512,44.73
10.4,70,46.2,rain,78,86.5,True,flat,2.8,69.0,479.3,1839,25.0
-25.4,50,68.2,none,76,126.6,True,hilly,6.9,87.8,451.9,1769,65.0
-16.6,90,31.2,snow,66,111.9,False,flat,5.9,62.4,328.7,1646,55.01
-1.5,66,41.3,none,15,66.4,True,flat,6.2,57.7,354.8,2496,30.7
35.6,99,0.9,none,91,90.0,True,flat,1.0,71.0,378.1,2472,14.71
-3.6,84,63.2,none,12,34.8,True,hilly,1.3,43.0,272.0,1644,31.56
16.5,14,20.8,snow,82,75.3,False,flat,8.1,61.2,405.9,2023,19.96
-12.1,39,65.3,none,53,90.8,True,hilly,4.3,48.1,310.6,1595,51.3
-21.1,61,21.3,snow,84,101.5,True,flat,2.2,55.2,311.1,1624,65.0
-25.9,75,0.9,none,52,120.2,True,flat,0.9,63.4,423.5,2209,65.0
-8.6,60,12.4,none,68,58.3,True,flat,2.6,43.5,261.8,2367,32.09
-19.0,81,78.9,none,43,120.2,True,flat,3.0,87.8,576.7,2105,65.0
-17.8,35,25.6,rain,77,96.2,True,flat,9.8,56.5,391.1,1613,65.0
23.3,27,8.7,none,33,37.8,False,flat,8.3,54.0,320.1,2326,8.85
-28.9,15,9.5,none,75,68.0,True,flat,0.8,60.6,359.4,2363,65.0
9.0,62,24.8,none,27,77.7,True,flat,7.5,62.1,341.3,2060,22.36
-3.4,72,3.0,none,75,65.2,False,hilly,5.6,88.8,465.6,1917,30.37
5.5,39,40.9,none,36,41.6,True,hilly,2.3,57.1,369.4,1908,26.04
9.4,65,17.1,rain,35,85.2,True,flat,7.5,67.6,439.4,2161,27.85
-8.1,15,41.5,none,83,43.2,True,flat,0.3,69.9,418.5,2415,34.21
-9.3,19,11.3,rain,83,121.5,True,mountainous,7.3,58.3,380.0,2408,64.59
21.3,73,34.4,none,72,116.5,False,flat,9.0,87.0,477.4,2285,17.45
31.0,43,47.8,none,93,77.5,True,mountainous,8.8,77.4,387.7,1854,31.19
-16.5,70,5.0,none,24,36.8,True,hilly,7.7,83.3,421.7,1903,50.5
-23.2,85,31.9,none,34,85.2,True,flat,9.3,43.3,264.7,2227,65.0
32.8,87,24.2,rain,36,89.2,True,mountainous,7.1,89.2,455.0,2193,39.8
-5.5,25,19.2,rain,37,118.8,True,flat,6.9,54.4,362.4,2418,45.33
8.6,54,48.4,none,40,36.8,True,flat,0.3,45.5,292.5,2292,22.24
-4.8,76,47.1,snow,73,99.2,True,flat,1.7,79.7,537.8,2479,51.15
-21.2,80,50.5,none,34,86.3,True,hilly,7.8,53.1,338.5,1722,65.0
11.3,81,12.7,rain,36,47.5,True,flat,10.0,64.4,329.9,2423,31.56
6.8,31,22.9,none,61,42.2,True,flat,7.2,82.5,465.2,2474,17.17
-15.8,27,16.8,none,27,99.4,True,hilly,5.8,46.2,263.8,2405,60.6
1.6,63,43.2,none,43,64.0,True,flat,1.8,47.7,293.7,1641,23.97
25.8,77,36.9,none,15,130.0,False,flat,9.5,79.9,553.3,2441,16.83
11.3,39,26.4,snow,96,119.4,False,flat,6.5,67.0,438.0,2258,25.13
-23.2,19,62.9,none,39,86.6,True,hilly,4.9,53.3,293.2,1862,65.0
8.4,75,7.5,none,87,94.2,True,mountainous,8.6,70.9,368.6,1955,43.5
19.2,37,78.0,none,58,45.9,False,hilly,9.5,77.1,523.9,1565,19.48
25.5,25,9.3,none,31,119.4,False,flat,3.7,64.3,396.0,1912,12.82
14.0,23,61.8,none,27,75.9,True,flat,5.2,50.4,266.5,1747,19.74
-19.3,38,29.5,none,73,82.1,True,flat,1.2,78.9,526.2,2219,55.95
19.7,63,69.2,none,97,117.3,False,hilly,9.6,47.3,296.2,2065,20.93
17.4,42,5.9,none,26,30.6,False,hilly,1.2,79.2,537.0,2434,5.31
-28.3,12,30.0,none,20,79.4,True,flat,9.3,56.3,366.9,2119,65.0
-1.2,19,26.8,none,45,92.7,False,flat,1.9,40.1,242.2,2278,21.5
-6.7,36,79.5,rain,45,45.9,True,flat,9.1,67.9,416.4,2313,46.37
16.9,69,78.8,rain,83,36.8,False,hilly,4.5,58.6,354.3,1567,13.66
-14.9,19,15.2,rain,52,83.5,True,mountainous,5.9,53.8,274.7,2321,65.0
11.4,60,50.4,snow,16,84.8,True,flat,0.4,69.9,480.2,1664,20.58
33.9,21,42.8,rain,93,63.0,True,hilly,3.9,60.2,419.9,1720,23.82
25.8,29,12.3,none,44,118.2,False,flat,4.9,57.7,323.6,2002,6.92
34.5,25,13.4,none,70,60.1,True,flat,0.1,85.8,569.3,1966,10.98
38.5,16,79.1,snow,70,81.6,True,flat,6.6,45.0,314.6,2454,25.79
-29.3,70,36.2,none,15,48.7,True,flat,8.4,63.9,321.8,1946,65.0
13.6,52,10.1,none,10,31.1,True,flat,0.2,54.8,309.4,1921,9.5
-1.1,85,17.2,none,18,72.6,True,flat,4.9,57.1,350.7,2321,34.3
30.2,19,21.5,snow,96,82.7,True,hilly,0.3,66.5,385.0,1794,21.93
-12.4,23,40.9,rain,81,106.5,True,flat,8.7,95.4,661.4,2299,56.39
38.7,38,26.8,none,22,74.9,True,flat,1.6,79.6,428.3,1745,21.16
13.0,79,36.4,snow,65,57.9,True,flat,0.6,51.6,298.5,1905,23.16
25.5,38,13.3,snow,65,90.4,False,mountainous,8.6,74.3,480.7,2413,34.54
-24.0,47,26.1,none,10,68.1,True,flat,4.4,49.2,324.6,1973,65.0
-17.2,37,5.6,rain,49,53.3,True,flat,1.0,93.1,484.4,2431,49.52
23.1,17,71.2,rain,74,121.0,False,mountainous,6.5,65.4,356.0,1878,29.73
-28.5,95,15.9,none,27,83.7,False,flat,7.1,97.0,510.5,1588,65.0
27.2,59,60.6,none,87,50.0,False,flat,5.7,79.7,478.5,2263,9.11
-29.0,81,28.0,none,69,97.1,True,flat,3.3,90.0,545.9,1748,65.0
16.0,69,38.0,none,11,110.3,False,flat,4.2,50.8,328.6,2249,10.6
-4.4,56,23.3,snow,87,105.9,True,flat,9.5,91.3,616.0,2076,46.83
12.8,18,55.7,none,12,90.0,True,hilly,5.3,51.4,271.0,2475,29.6
18.7,68,67.6,none,90,82.0,False,flat,4.0,98.6,597.4,1926,8.73
-6.0,24,22.9,snow,40,107.7,True,hilly,7.1,56.8,338.6,2395,54.39
-22.4,47,19.4,snow,73,100.8,True,flat,0.8,81.0,550.4,2224,65.0
-25.1,67,54.5,none,81,87.1,True,flat,2.9,72.8,440.8,1645,65.0
11.2,80,15.6,snow,35,95.8,True,flat,2.3,68.7,375.2,2212,24.08
6.4,72,51.2,none,42,46.9,True,flat,6.8,65.7,450.3,2138,19.11
22.0,70,7.6,none,56,32.0,False,flat,6.0,63.0,432.4,2478,4.68
5.7,23,49.6,rain,62,123.1,True,mountainous,7.6,58.2,305.6,1957,45.5
-0.4,41,41.1,rain,36,123.5,True,flat,4.3,75.8,508.5,2055,33.27
-2.1,14,9.1,rain,99,108.8,True,flat,1.7,99.1,661.1,2210,34.54
-28.1,75,51.9,none,76,67.2,True,flat,1.8,80.3,496.4,2108,65.0
-6.5,96,35.7,none,35,45.1,True,flat,8.9,85.4,507.9,2115,39.36
38.3,34,17.4,snow,68,65.7,True,hilly,0.7,79.3,425.6,1952,30.87
31.1,18,28.3,none,49,102.6,True,flat,5.9,70.9,384.5,2271,25.61
-6.9,53,39.4,none,87,63.5,False,flat,2.3,89.0,492.0,1510,26.65
11.1,87,7.3,rain,40,109.6,True,hilly,2.1,59.4,306.5,1657,31.37
29.3,60,76.6,none,27,97.3,False,flat,1.0,56.4,362.2,2352,7.3
0.9,14,53.2,none,14,93.0,True,flat,9.8,63.0,321.4,2431,35.86
-28.7,98,8.2,none,99,123.0,True,hilly,0.6,74.7,388.0,2239,65.0
-24.8,85,65.8,rain,42,119.3,True,flat,1.5,40.0,213.2,1657,65.0
5.7,22,25.8,snow,30,101.2,True,flat,3.7,90.1,574.7,2080,32.65
37.9,93,47.7,none,54,49.9,False,flat,4.6,58.2,304.5,1780,6.98
18.5,51,22.2,none,36,123.9,False,hilly,9.5,76.0,407.2,2062,23.36
-25.0,43,58.7,none,31,52.7,True,flat,2.4,43.1,296.6,1705,65.0
-16.7,51,57.8,rain,65,67.3,True,hilly,7.2,65.9,366.9,1637,65.0
24.0,85,44.2,none,17,112.7,False,hilly,6.6,44.1,281.5,1693,18.67
28.9,69,19.3,rain,56,50.9,False,hilly,5.2,40.7,279.3,2393,12.02
13.2,15,20.3,none,45,93.9,True,mountainous,2.7,87.3,443.7,1558,41.89
15.1,96,30.6,none,58,75.8,False,hilly,1.6,64.3,381.4,1535,8.37
-28.0,23,11.6,rain,39,92.4,True,flat,1.8,88.9,539.6,1691,65.0
28.0,77,27.0,none,61,125.8,False,hilly,3.5,60.2,392.9,2067,14.96
25.2,67,54.7,rain,17,110.8,False,hilly,1.4,78.9,546.4,1589,18.64
-11.9,27,66.5,none,44,59.6,True,flat,10.0,45.7,232.0,2019,56.64
19.6,25,26.6,none,31,35.7,False,hilly,4.5,51.4,296.3,2220,9.6
-15.0,88,18.7,none,49,126.7,True,flat,5.4,68.3,400.2,2040,61.65
-27.2,48,66.6,none,46,88.5,True,hilly,6.2,66.4,460.6,2267,65.0
-15.9,69,71.3,none,67,47.3,True,hilly,2.0,51.7,336.8,2020,51.08
-17.5,55,32.8,rain,67,92.7,True,hilly,4.8,92.2,633.8,1591,59.96
-6.4,75,2.2,none,47,34.2,True,hilly,0.6,57.1,300.7,2169,34.68
-0.7,53,55.6,rain,26,48.8,True,hilly,9.7,65.6,331.4,1827,48.89
5.6,36,62.7,none,62,93.3,True,flat,4.7,60.2,418.2,2020,27.71
3.4,43,1.4,none,97,70.2,True,hilly,0.3,99.7,564.6,2495,26.74
-11.1,87,47.6,none,27,62.5,True,mountainous,6.0,60.8,383.9,1775,60.33
-28.0,52,47.1,rain,16,95.5,True,hilly,1.0,55.9,296.9,2321,65.0
12.4,29,30.3,none,34,116.6,True,hilly,7.9,94.4,576.5,2064,28.49
-2.3,94,60.0,none,47,97.9,True,mountainous,9.5,49.4,340.3,2416,56.24
-9.1,82,34.3,none,38,76.3,True,flat,9.2,95.1,609.1,2411,43.85
30.7,15,54.1,none,85,95.9,True,flat,4.3,74.1,437.5,2214,19.54
22.3,100,41.4,none,54,99.6,False,mountainous,7.1,53.4,365.4,1805,22.94
30.0,73,19.9,none,32,107.5,True,hilly,1.6,55.1,289.5,2451,19.4
4.6,24,48.5,none,96,60.7,True,flat,0.8,82.7,490.9,2335,25.79
-20.8,31,59.0,none,21,41.4,True,flat,8.2,42.4,260.3,2467,60.97
18.7,72,77.9,rain,21,98.2,False,hilly,7.0,82.9,416.9,2470,23.54
-15.6,80,30.4,rain,32,42.1,True,hilly,9.1,58.6,295.1,1940,56.24
0.9,32,5.2,none,17,76.2,True,flat,9.1,88.5,551.9,1598,34.06
-25.4,33,79.0,none,78,53.1,True,flat,3.5,47.5,299.7,2006,65.0
27.8,38,49.9,none,38,63.2,False,hilly,3.2,54.9,382.6,1622,14.66
-21.2,64,75.7,rain,76,77.1,True,mountainous,4.4,66.3,372.9,1990,65.0
33.2,25,8.3,none,79,119.6,True,hilly,6.7,92.8,527.4,2049,24.37
30.5,19,27.4,none,31,98.0,True,hilly,0.0,57.0,353.1,2077,20.81
2.5,71,10.7,snow,57,47.2,True,flat,5.3,90.6,587.6,1509,33.79
22.1,80,66.8,snow,57,117.9,False,flat,0.2,46.1,278.6,2356,20.4
13.4,55,70.4,rain,88,80.1,True,flat,4.5,50.4,314.4,1958,26.29
26.2,43,40.1,snow,12,50.4,False,flat,0.8,49.5,267.8,2208,10.15
0.2,49,14.9,rain,39,82.7,True,flat,5.6,76.8,493.8,1610,33.6
25.0,45,10.2,rain,89,49.1,True,flat,3.1,63.3,367.6,2245,19.84
2.4,96,47.1,none,31,66.7,True,flat,4.8,91.8,565.1,1941,27.33
35.9,79,40.5,snow,22,110.6,True,mountainous,9.6,69.2,436.9,2241,49.52
4.0,29,55.6,rain,62,95.9,True,flat,3.4,90.3,452.7,2426,29.31
2.4,45,24.4,none,38,77.8,True,flat,7.2,54.4,334.8,2231,29.6
25.0,59,32.2,none,52,52.6,False,flat,6.8,95.9,660.1,2115,6.82
27.5,65,1.7,none,84,58.2,False,flat,8.7,78.1,406.0,2207,12.02
8.8,52,48.8,snow,57,127.8,True,hilly,3.3,70.3,367.0,2240,43.08
-17.4,83,33.9,none,56,64.3,True,flat,0.6,76.5,413.2,2002,52.66
2.7,79,73.6,none,35,91.6,True,hilly,9.7,95.0,494.1,2336,43.73
37.8,55,51.3,none,81,80.0,True,hilly,3.6,60.6,406.1,2055,21.98
22.7,87,31.9,snow,77,32.3,False,hilly,1.9,54.7,370.2,2133,13.07
26.8,78,21.1,none,31,124.5,False,flat,9.1,54.7,325.5,1923,14.97
-27.7,80,72.4,none,39,38.8,True,hilly,1.9,98.4,647.5,2453,65.0
2.8,96,1.3,none,81,95.9,True,flat,5.3,60.2,337.8,2015,27.2
15.3,34,26.2,none,42,111.1,False,hilly,7.6,93.0,558.9,1713,21.27
28.1,34,75.5,none,46,104.9,False,hilly,7.3,48.2,293.1,1819,17.86
-26.6,90,52.3,none,43,110.9,True,hilly,0.3,65.8,369.5,1648,65.0
29.7,80,42.6,none,25,104.0,False,flat,2.0,77.2,476.4,1625,7.71
8.4,93,16.3,none,41,74.6,True,flat,8.9,97.8,654.0,2431,21.12
-16.2,16,66.7,none,82,119.6,True,flat,5.5,80.6,555.6,2165,52.02
-7.8,66,16.3,none,54,121.2,False,flat,6.9,40.1,225.0,1501,34.23
-10.3,23,19.9,snow,51,73.7,True,hilly,4.0,85.6,586.4,2312,57.15
7.2,55,15.3,none,24,78.5,True,flat,7.5,79.0,494.0,2031,24.64
-26.4,24,12.7,none,26,78.6,True,hilly,2.9,51.1,316.9,1609,65.0
-18.9,22,76.3,none,14,57.9,True,flat,2.3,77.2,405.1,1953,56.1
26.9,11,48.2,none,11,41.5,True,hilly,10.0,95.5,613.4,1866,26.47
-20.7,67,51.0,none,54,56.2,False,flat,1.6,40.3,226.1,1820,51.13
-13.7,42,76.3,none,47,114.4,True,hilly,9.8,98.5,576.3,1963,65.0
1.7,19,18.4,rain,35,84.3,True,hilly,9.3,57.8,305.2,2141,39.0
6.2,39,0.5,none,99,115.0,True,flat,7.1,76.5,417.5,2037,32.67
23.5,25,47.9,none,46,104.5,False,hilly,5.8,56.7,353.7,1782,17.22
1.3,95,40.6,snow,81,64.9,True,hilly,0.0,83.9,522.3,2224,46.4
25.3,39,38.2,none,29,48.5,False,hilly,6.4,71.0,419.8,2489,11.8
13.3,40,5.0,rain,32,86.7,True,hilly,7.7,55.8,349.2,2466,29.92
-22.1,86,36.4,none,61,123.6,True,hilly,7.3,70.2,472.8,2497,65.0
-19.1,68,23.0,none,10,113.9,True,flat,1.7,61.1,309.4,1987,61.31
0.6,74,22.0,none,12,106.4,True,flat,5.4,55.0,297.5,1543,37.66
-2.2,67,17.8,none,23,106.4,False,mountainous,5.5,75.6,422.6,2228,43.15
22.0,95,26.6,snow,30,82.8,False,hilly,6.5,78.3,481.9,2164,23.52
10.7,29,28.3,none,58,47.0,True,flat,8.3,48.4,306.6,2467,22.34
-2.8,99,24.7,none,72,58.6,True,flat,7.0,95.7,584.7,1871,34.36
-18.0,85,78.3,none,38,87.8,True,hilly,1.4,40.4,258.4,2494,58.3
-14.1,63,74.6,none,32,61.6,True,hilly,0.2,56.6,333.6,1566,56.47
10.3,70,46.0,rain,84,108.2,True,mountainous,1.4,60.6,399.6,1859,41.86
-0.4,68,78.5,none,25,67.3,True,flat,0.4,44.0,226.3,2240,29.92
6.0,15,79.3,rain,71,41.4,True,flat,4.4,45.4,283.3,2115,23.79
-18.1,30,28.5,rain,94,108.3,True,flat,2.8,90.8,462.1,1706,56.6
16.4,97,35.6,none,31,99.8,False,hilly,0.1,61.7,337.1,1857,12.01
29.7,58,76.7,none,18,55.3,False,mountainous,0.8,61.9,317.2,1662,18.07
-11.9,44,48.7,none,98,128.1,True,flat,4.0,81.3,503.2,2494,50.93
4.4,79,17.0,none,34,70.3,True,flat,9.4,83.5,452.4,2014,29.09
38.3,57,55.2,none,35,98.0,False,flat,9.9,82.5,427.4,2367,11.83
-6.7,11,16.5,snow,54,121.0,True,hilly,0.5,68.1,446.1,1894,52.91
11.7,76,27.1,none,31,45.6,True,flat,8.3,82.4,412.1,1744,23.04
-23.7,76,18.2,none,99,117.9,True,hilly,4.8,95.4,582.0,1988,65.0
12.4,25,19.6,none,14,100.4,True,flat,6.2,48.1,328.9,2269,18.88
-23.7,96,0.4,none,51,46.8,True,flat,5.1,74.5,489.8,2410,65.0
37.1,30,70.5,none,59,96.5,True,hilly,9.2,92.7,575.6,1693,29.34
20.1,51,23.7,none,52,117.5,False,flat,4.8,97.9,509.9,1628,11.08
25.2,20,6.9,none,57,109.9,False,flat,1.7,45.3,297.9,1661,8.44
19.3,64,7.0,none,99,106.1,True,mountainous,7.8,97.0,550.0,1803,37.55
11.3,44,44.5,none,89,46.1,True,flat,5.1,83.6,443.6,2099,19.64
1.5,42,79.4,snow,38,49.1,True,hilly,1.2,83.5,582.4,2238,45.17
30.1,84,11.6,none,60,84.8,False,flat,4.6,48.9,253.2,1865,8.53
37.0,11,8.0,rain,10,88.0,True,flat,6.9,74.5,479.8,2419,19.29
4.9,82,35.1,none,47,124.4,True,flat,3.0,61.5,351.0,1960,31.4
35.2,61,45.1,rain,25,76.9,True,flat,9.1,75.1,502.1,1988,28.24
10.8,99,23.6,none,74,60.3,True,flat,8.5,84.2,513.4,2386,28.12
7.7,63,24.2,rain,30,49.1,True,hilly,5.7,51.0,345.9,1562,35.05
1.8,15,34.0,rain,77,35.4,True,flat,0.5,49.2,300.4,2109,29.3
-15.3,15,25.1,rain,38,36.9,True,flat,5.8,61.4,346.8,2060,55.02
-29.7,89,73.2,rain,93,87.4,True,flat,4.2,78.5,543.6,1901,65.0
-13.1,86,3.4,none,50,47.6,True,hilly,7.2,80.4,475.5,1932,46.91
5.7,41,18.8,none,86,115.2,True,hilly,2.7,76.5,512.8,2189,32.37
-3.4,66,64.7,none,67,89.6,True,hilly,6.1,91.0,607.7,2069,49.03
1.4,54,66.7,none,98,116.5,True,flat,5.5,84.1,515.1,2155,33.56
38.6,97,8.9,none,77,72.7,True,flat,5.3,70.3,421.8,1940,15.65
-5.5,95,77.9,none,75,89.6,True,flat,1.2,69.0,385.5,1903,33.73
1.7,99,55.5,none,34,82.5,False,flat,4.9,87.9,537.9,2019,23.78
-20.7,88,21.8,none,55,128.7,True,hilly,5.5,93.0,572.1,1926,65.0
-26.6,92,36.5,none,36,109.7,True,flat,9.3,90.9,498.4,2345,65.0
24.3,30,23.8,none,12,89.5,False,flat,4.6,69.8,461.2,2372,8.88
9.9,85,12.0,none,74,90.7,True,flat,6.4,74.8,424.2,1574,18.53
23.2,74,23.3,none,31,54.9,False,flat,5.7,87.2,567.4,1559,7.92
-19.5,97,46.4,snow,46,103.5,True,hilly,2.0,74.8,521.5,1789,65.0
